Datum;Titel;Id-Nr;Mitzeichnungen;Forum;Begründung;Seite;Forumauswertung
05.09.2017;Mietrecht - Auskunft des Vermieters über die Höhe der bisherigen Kaltmiete/Nebenkosten gegenüber dem neuen Mieter;67612;118;39 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_12/Petition_67612.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_12/Petition_67612.nc.html;
05.09.2017;Tierschutz - Verbot des Fischfangs mit Netz und Angel;67631;56;24 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67631.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67631.nc.html;
05.07.2018;Natürliche Personen im Sinne des Bürgerlichen Gesetzbuches - Änderung des § 7 (Wohnsitz) Bürgerliches Gesetzbuch;67632;19;6 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67632.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67632.nc.html;
22.03.2018;Luftfahrtzulassungswesen - Unterstützung der Ausbildung zum Verkehrsflugzeugführer durch staatliche Finanzierungsprogramme oder Ausbildungshilfen;67635;23;34 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67635.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67635.nc.html;
22.11.2018;Sozialgerichtsbarkeit - Beiladung im sozialgerichtlichen Antragsverfahren;67637;17;2 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67637.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_13/Petition_67637.nc.html;
18.05.2017;Entschädigung der Opfer von Gewalttaten - Änderung des § 10a Opferentschädigungsgesetz (Härteregelung);67641;48;54 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67641.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67641.nc.html;
30.03.2017;Staatsangehörigkeit - Beantragung der deutschen Staatsangehörigkeit durch Ausländer;67650;93;21 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67650.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67650.nc.html;
22.06.2017;Naturschutz und Ökologie - Kein Verbot der Freizeitfischerei in den geplanten Schutzgebieten;67655;1048;63 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67655.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67655.nc.html;
30.03.2017;Regelungen zur Altersrente - Keine Anrechnung des Zuverdienstes bei der Altersrente ab 63 Jahren;67657;85;45 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67657.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_14/Petition_67657.nc.html;
26.04.2018;Abgabenordnung - Deutliche Zinssenkung für Steuerschulden;67659;55;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_15/Petition_67659.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_15/Petition_67659.nc.html;
05.09.2017;Schuldrecht - Ergänzung des § 253 Bürgerliches Gesetzbuch (Immaterieller Schaden);67661;23;4 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_15/Petition_67661.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_15/Petition_67661.nc.html;
29.06.2017;Straßenverkehrs-Ordnung - Verfahrensänderung zur Vermeidung von Auffahrunfällen auf bundesdeutschen Autobahnen (§ 7a Abs. 2 StVO);67685;25;39 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_17/Petition_67685.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_17/Petition_67685.nc.html;
05.09.2017;Schuldrecht - Ergänzung des § 632a des Bürgerlichen Gesetzbuches (Abschlagszahlungen);67689;15;3 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_17/Petition_67689.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_17/Petition_67689.nc.html;
29.06.2017;Zulassung zum Straßenverkehr - Einführung einer Lärmschutzplakette;67695;67;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_18/Petition_67695.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_18/Petition_67695.nc.html;
29.06.2017;Bundesversammlung - Erweiterung/Verdopplung der Bundesversammlung um die gleiche Anzahl an Bundesbürgern zur Wahl des Bundespräsidenten;67710;39;22 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_19/Petition_67710.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_19/Petition_67710.nc.html;
05.09.2017;Ordnungswidrigkeitenrecht - Gesetzliche Regelungen bei Verstoß gegen die Europäische Menschenrechtskonvention durch Justiz/Rechtsprechungsorgane;67712;33;35 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_19/Petition_67712.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_19/Petition_67712.nc.html;
05.09.2017;Terrorismusbekämpfung - Einrichtung eines Katastrophenwarnsystems;67722;44;25 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_20/Petition_67722.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_20/Petition_67722.nc.html;
29.06.2017;Verbraucherschutz - Kennzeichnungspflicht für Waren auf Wochenmärkten;67730;55;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_21/Petition_67730.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_21/Petition_67730.nc.html;
09.07.2018;Abfallwirtschaft - Verbesserung der Beschaffenheit der gelben Säcke;67737;64;20 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_21/Petition_67737.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_21/Petition_67737.nc.html;
01.06.2017;Sozialrecht - Anerkennung von Adipositas als eine Behinderung;67751;51;104 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_22/Petition_67751.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_22/Petition_67751.nc.html;
29.06.2017;Unterhaltsrecht - Abschaffung des Elternunterhalts;67758;72;34 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_22/Petition_67758.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_22/Petition_67758.nc.html;
29.06.2017;Eisenbahnwesen - Automatisierung des Personentransports mit Hilfe von Street Portern und Personen-Containern;67759;15;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_22/Petition_67759.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_22/Petition_67759.nc.html;
22.03.2018;Bankenwesen - Stärkere Kontrolle der Banken und Sparkassen im Hinblick auf Preissteigerungen;67762;100;10 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_23/Petition_67762.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_23/Petition_67762.nc.html;
30.03.2017;Öffentliche Sicherheit - Automatische Einpflegung von Daten gestohlener Fahrräder/Gegenstände in das europäische Fahndungssystem;67769;95;27 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_24/Petition_67769.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_24/Petition_67769.nc.html;
01.06.2017;Sparförderung - Riesterförderung für alle Sparer;67781;12;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_24/Petition_67781.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_24/Petition_67781.nc.html;
30.03.2017;Regelungen zur Altersrente - Berufsspezifische Gliederung des Rentenalters;67784;95;25 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_24/Petition_67784.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_24/Petition_67784.nc.html;
30.03.2017;Steuerrecht - Steuerliche Entlastung von Familien;67789;62;32 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_25/Petition_67789.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_25/Petition_67789.nc.html;
01.02.2018;Bundesstraßen - Keine Aufnahme der Osttangente Augsburg in den Bundesverkehrswegeplan 2030;67845;1287;10 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_29/Petition_67845.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_29/Petition_67845.nc.html;
01.06.2017;Private Krankenversicherung - Keine Beitragserhöhung für PKV-Versicherte insbesondere im Rentenalter (durch sog. Null-Zinspolitik);67853;71;43 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_30/Petition_67853.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_30/Petition_67853.nc.html;
30.03.2017;Behörden und Verwaltungsverfahren - Formularbereitstellung in mehreren Sprachen;67857;26;12 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_09/_30/Petition_67857.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_09/_30/Petition_67857.nc.html;
29.06.2017;Zulassung zum Straßenverkehr - Fahrverbot für Fahrzeuge je nach Schadstoffklasse;67872;26;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_02/Petition_67872.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_02/Petition_67872.nc.html;
29.06.2017;Tierschutz - Importverbot von Löwentrophäen;67879;154;6 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_02/Petition_67879.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_02/Petition_67879.nc.html;
28.06.2018;Bankenwesen - Erleichterungen für Blinde und Sehbehinderte bei der Erledigung ihrer Bankgeschäfte (bedienungsfreundlichere/barrierefreie Ausstattung);67896;114;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_04/Petition_67896.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_04/Petition_67896.nc.html;
30.03.2017;Beschwerden über Bundesbehörden - Bearbeitung von Beihilfe-Erstattungsanträgen in weniger als 4 Wochen durch das BADV;67900;89;4 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_04/Petition_67900.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_04/Petition_67900.nc.html;
05.09.2017;"Betreuungsrecht - Keine Bestellung eines Betreuers bei ""paranoider Schizophrenie""";67906;14;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_05/Petition_67906.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_05/Petition_67906.nc.html;
26.04.2018;Zivilprozessordnung - Streichung des § 802g der Zivilprozessordnung (Erzwingungshaft);67910;26;19 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_05/Petition_67910.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_05/Petition_67910.nc.html;
26.04.2018;Grundsatzfragen zum Beitrags- und Versicherungsrecht in der gesetzlichen Rentenversicherung - Angemessener Rentenaufschlag für Frauen wegen Gehaltsunterschieden;67913;50;56 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_05/Petition_67913.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_05/Petition_67913.nc.html;
01.06.2017;Finanzierung der gesetzlichen Rentenversicherung - Umstellung der derzeitigen Rentenversicherung in eine staatliche teilweise kapitalgedeckte Rentenversicherung;67932;78;65 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_06/Petition_67932.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_06/Petition_67932.nc.html;
05.07.2018;Rechtspflegekosten - Anhebung des Fahrtkostensatzes für die Nutzung eines eigenen bzw. unentgeltlich zur Nutzung überlassenen Personenkraftwagens;67948;19;5 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_08/Petition_67948.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_08/Petition_67948.nc.html;
05.09.2017;Namensrecht - Verbinden aller Bestandteile des Familiennamens durch Bindestrich;67957;15;13 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_09/Petition_67957.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_09/Petition_67957.nc.html;
29.06.2017;Klimaschutz - Prüfung der Veränderung der Temperatur/Erwärmung im Vorfeld eines Bauvorhabens;67968;40;19 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_10/Petition_67968.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_10/Petition_67968.nc.html;
29.06.2017;Deutsche Bahn AG - Keine Verwendung von einer der EU-Fahrgastrechteverordnung abweichenden Definition von Pünktlichkeit durch Verkehrsunternehmen;67969;64;6 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_10/Petition_67969.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_10/Petition_67969.nc.html;
26.04.2018;Strafen nach dem Strafgesetzbuch - Aufnahme des Verlustes innerer Organe als Tatbestandsmerkmal in den Straftatbestand;67984;67;9 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_12/Petition_67984.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_12/Petition_67984.nc.html;
17.05.2018;Beratungshilfegesetz - Änderung des Beratungshilfegesetzes (Vergütungspraxis der Beratungspersonen);67994;23;6 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_12/Petition_67994.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_12/Petition_67994.nc.html;
22.06.2017;Arbeitslosengeld II - Erhöhung des Regelbedarfs zur Sicherung des Lebensunterhaltes auf 500 € für Alleinerziehende;67998;63;48 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_12/Petition_67998.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_12/Petition_67998.nc.html;
18.01.2018;Lohnsteuer - Aufnahme nichtabzugsfähiger Unfallschadenkosten unter Drogeneinfluss;68005;25;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_13/Petition_68005.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_13/Petition_68005.nc.html;
26.04.2018;Sozialrecht - Gesetzliche Regelung für ein Recht auf Obdach;68020;148;55 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_14/Petition_68020.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_14/Petition_68020.forumauswertungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_14/Petition_68020.nc.html
05.09.2017;Gesetzliche Unfallversicherung - Keine Versicherungspflicht für Jagdgenossenschaften in der gesetzlichen Unfallversicherung;68022;10;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_14/Petition_68022.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_14/Petition_68022.nc.html;
29.06.2017;Zivilprozessordnung - Novellierung des § 384 (Zeugnisverweigerung aus sachlichen Gründen);68023;39;0 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_14/Petition_68023.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_14/Petition_68023.nc.html;
28.06.2018;Kinder- und Jugendhilfe - Forderung nach einer Aufsichtsbehörde für Jugendämter;68051;121;18 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_17/Petition_68051.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_17/Petition_68051.nc.html;
26.04.2018;Einkommensteuer - Grenzen für geringwertige Wirtschaftsgüter anpassen;68062;50;6 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_17/Petition_68062.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_17/Petition_68062.nc.html;
17.05.2018;Bankenwesen - Einrichtung eines Zentralregisters für nachrichtenlose Konten und Versicherungen;68063;70;10 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_18/Petition_68063.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_18/Petition_68063.nc.html;
05.07.2018;Verbraucherschutz - Angabe des Abrasionswertes (RDA) von Zahnpasten;68091;85;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_19/Petition_68091.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_19/Petition_68091.nc.html;https://epetitionen.bundestag.de/petitionen/_2016/_10/_19/Petition_68091.forumauswertungpdf.pdf
26.04.2018;Mietrecht - Anspruch auf Haltung eines Haustieres;68094;46;43 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_19/Petition_68094.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_19/Petition_68094.nc.html;
05.09.2017;Prozesskostenhilfe - Bewilligung der Prozesskostenhilfe von Rechtspflegern einzig wegen Mittellosigkeit;68101;48;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_20/Petition_68101.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_20/Petition_68101.nc.html;
30.03.2017;Hilfe für Menschen mit Behinderung - Änderung der Schwerbehindertenausweisverordnung zur Ausgabe einer Chipkarte zur Datenspeicherung;68124;32;20 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_21/Petition_68124.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_21/Petition_68124.nc.html;
09.07.2018;"Zivilrecht im Internet - Reform des ""Abmahnsystems"" im Zusammenhang mit dem Online-Handel";68131;107;124 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_21/Petition_68131.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_21/Petition_68131.nc.html;
26.04.2018;Urheberrecht - Abschaffung der GEMA-Abgabe für Hintergrundmusik und Informationen über Hörfunk in öffentlichen Lokalen/Einrichtungen;68132;112;13 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_22/Petition_68132.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_22/Petition_68132.nc.html;
05.09.2017;Vereins- und Versammlungsrecht - Ablehnung der geplanten Verschärfung des Vereinsgesetzes;68135;5935;91 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_22/Petition_68135.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_22/Petition_68135.nc.html;
18.10.2018;Reformvorschläge in der Sozialversicherung - Bedingungsloses Grundeinkommen für Bürgerinnen und Bürger zwischen dem 16. und 24. Lebensjahr;68180;25;18 Beiträge;https://epetitionen.bundestag.de/petitionen/_2016/_10/_25/Petition_68180.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2016/_10/_25/Petition_68180.nc.html;
